"ID","degree","eigen_clust","walk_clust","url"
"doi:10.18739/A23817",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A23817"
"doi:10.18739/A2382M",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2382M"
"doi:10.18739/A2387H",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2387H"
"doi:10.18739/A2388W",96,169,37,"https://arcticdata.io/catalog/view/doi:10.18739/A2388W"
"doi:10.18739/A2392Z",76,19,165,"https://arcticdata.io/catalog/view/doi:10.18739/A2392Z"
"doi:10.18739/A2393B",22,36,152,"https://arcticdata.io/catalog/view/doi:10.18739/A2393B"
"doi:10.18739/A2394Q",80,15,133,"https://arcticdata.io/catalog/view/doi:10.18739/A2394Q"
"doi:10.18739/A23953",38,16,235,"https://arcticdata.io/catalog/view/doi:10.18739/A23953"
"doi:10.18739/A2396G",97,5,51,"https://arcticdata.io/catalog/view/doi:10.18739/A2396G"
"doi:10.18739/A23B5W748",29,17,236,"https://arcticdata.io/catalog/view/doi:10.18739/A23B5W748"
"doi:10.18739/A23B5W75R",109,8,62,"https://arcticdata.io/catalog/view/doi:10.18739/A23B5W75R"
"doi:10.18739/A23C2N",5,71,131,"https://arcticdata.io/catalog/view/doi:10.18739/A23C2N"
"doi:10.18739/A23C4D",76,19,165,"https://arcticdata.io/catalog/view/doi:10.18739/A23C4D"
"doi:10.18739/A23D4R",12,58,167,"https://arcticdata.io/catalog/view/doi:10.18739/A23D4R"
"doi:10.18739/A23F4KM7K",5,170,177,"https://arcticdata.io/catalog/view/doi:10.18739/A23F4KM7K"
"doi:10.18739/A23F4KN0N",109,8,62,"https://arcticdata.io/catalog/view/doi:10.18739/A23F4KN0N"
"doi:10.18739/A23F90",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A23F90"
"doi:10.18739/A23G4F",44,171,52,"https://arcticdata.io/catalog/view/doi:10.18739/A23G4F"
"doi:10.18739/A23G66",53,22,244,"https://arcticdata.io/catalog/view/doi:10.18739/A23G66"
"doi:10.18739/A23G7K",53,23,113,"https://arcticdata.io/catalog/view/doi:10.18739/A23G7K"
"doi:10.18739/A23G9B",76,19,165,"https://arcticdata.io/catalog/view/doi:10.18739/A23G9B"
"doi:10.18739/A23H1N",1,170,18,"https://arcticdata.io/catalog/view/doi:10.18739/A23H1N"
"doi:10.18739/A23H21",28,170,59,"https://arcticdata.io/catalog/view/doi:10.18739/A23H21"
"doi:10.18739/A23H3D",25,59,245,"https://arcticdata.io/catalog/view/doi:10.18739/A23H3D"
"doi:10.18739/A23J3912W",19,170,76,"https://arcticdata.io/catalog/view/doi:10.18739/A23J3912W"
"doi:10.18739/A23J5H",97,5,51,"https://arcticdata.io/catalog/view/doi:10.18739/A23J5H"
"doi:10.18739/A23J91",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A23J91"
"doi:10.18739/A23K1B",12,31,229,"https://arcticdata.io/catalog/view/doi:10.18739/A23K1B"
"doi:10.18739/A23K4G",25,167,24,"https://arcticdata.io/catalog/view/doi:10.18739/A23K4G"
"doi:10.18739/A23K5V",53,22,244,"https://arcticdata.io/catalog/view/doi:10.18739/A23K5V"
"doi:10.18739/A23K7M",53,23,113,"https://arcticdata.io/catalog/view/doi:10.18739/A23K7M"
"doi:10.18739/A23K9C",76,19,165,"https://arcticdata.io/catalog/view/doi:10.18739/A23K9C"
"doi:10.18739/A23M09",14,170,74,"https://arcticdata.io/catalog/view/doi:10.18739/A23M09"
"doi:10.18739/A23M1P",44,171,52,"https://arcticdata.io/catalog/view/doi:10.18739/A23M1P"
"doi:10.18739/A23M3F",21,28,237,"https://arcticdata.io/catalog/view/doi:10.18739/A23M3F"
"doi:10.18739/A23N20D2R",25,170,31,"https://arcticdata.io/catalog/view/doi:10.18739/A23N20D2R"
"doi:10.18739/A23N20D37",14,170,48,"https://arcticdata.io/catalog/view/doi:10.18739/A23N20D37"
"doi:10.18739/A23N20D4Q",109,8,62,"https://arcticdata.io/catalog/view/doi:10.18739/A23N20D4Q"
"doi:10.18739/A23N20D56",68,13,1,"https://arcticdata.io/catalog/view/doi:10.18739/A23N20D56"
"doi:10.18739/A23N79",34,170,25,"https://arcticdata.io/catalog/view/doi:10.18739/A23N79"
"doi:10.18739/A23N8P",10,72,22,"https://arcticdata.io/catalog/view/doi:10.18739/A23N8P"
"doi:10.18739/A23P00",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A23P00"
"doi:10.18739/A23P1C",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A23P1C"
"doi:10.18739/A23P34",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A23P34"
"doi:10.18739/A23P4H",26,4,225,"https://arcticdata.io/catalog/view/doi:10.18739/A23P4H"
"doi:10.18739/A23P9D",4,73,13,"https://arcticdata.io/catalog/view/doi:10.18739/A23P9D"
"doi:10.18739/A23Q23",2,74,29,"https://arcticdata.io/catalog/view/doi:10.18739/A23Q23"
"doi:10.18739/A23R0PS65",7,2,231,"https://arcticdata.io/catalog/view/doi:10.18739/A23R0PS65"
"doi:10.18739/A23R7B",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A23R7B"
"doi:10.18739/A23S1D",1,75,104,"https://arcticdata.io/catalog/view/doi:10.18739/A23S1D"
"doi:10.18739/A23S82",2,76,137,"https://arcticdata.io/catalog/view/doi:10.18739/A23S82"
"doi:10.18739/A23T9D58V",33,7,128,"https://arcticdata.io/catalog/view/doi:10.18739/A23T9D58V"
"doi:10.18739/A23V60",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A23V60"
"doi:10.18739/A23V8R",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A23V8R"
"doi:10.18739/A23W02",19,9,138,"https://arcticdata.io/catalog/view/doi:10.18739/A23W02"
"doi:10.18739/A23W1F",19,3,26,"https://arcticdata.io/catalog/view/doi:10.18739/A23W1F"
"doi:10.18739/A23W36",3,77,118,"https://arcticdata.io/catalog/view/doi:10.18739/A23W36"
"doi:10.18739/A23X0D",1,78,121,"https://arcticdata.io/catalog/view/doi:10.18739/A23X0D"
"doi:10.18739/A23X83K1S",9,12,127,"https://arcticdata.io/catalog/view/doi:10.18739/A23X83K1S"
"doi:10.18739/A23X83K3R",109,8,62,"https://arcticdata.io/catalog/view/doi:10.18739/A23X83K3R"
"doi:10.18739/A23Z61",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A23Z61"
"doi:10.18739/A23Z7D",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A23Z7D"
"doi:10.18739/A2400D",7,79,151,"https://arcticdata.io/catalog/view/doi:10.18739/A2400D"
"doi:10.18739/A2401S",3,80,243,"https://arcticdata.io/catalog/view/doi:10.18739/A2401S"
"doi:10.18739/A24072",80,15,133,"https://arcticdata.io/catalog/view/doi:10.18739/A24072"
"doi:10.18739/A2422V",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2422V"
"doi:10.18739/A2424M",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2424M"
"doi:10.18739/A24250",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A24250"
"doi:10.18739/A2429H",27,13,1,"https://arcticdata.io/catalog/view/doi:10.18739/A2429H"
"doi:10.18739/A24326",45,13,1,"https://arcticdata.io/catalog/view/doi:10.18739/A24326"
"doi:10.18739/A2434Z",22,36,152,"https://arcticdata.io/catalog/view/doi:10.18739/A2434Z"
"doi:10.18739/A2436Q",38,16,235,"https://arcticdata.io/catalog/view/doi:10.18739/A2436Q"
"doi:10.18739/A2445HB87",29,17,236,"https://arcticdata.io/catalog/view/doi:10.18739/A2445HB87"
"doi:10.18739/A2445HC0T",1,18,194,"https://arcticdata.io/catalog/view/doi:10.18739/A2445HC0T"
"doi:10.18739/A2445HC19",14,29,17,"https://arcticdata.io/catalog/view/doi:10.18739/A2445HC19"
"doi:10.18739/A2448T",97,5,51,"https://arcticdata.io/catalog/view/doi:10.18739/A2448T"
"doi:10.18739/A2451H",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2451H"
"doi:10.18739/A2456D",19,38,109,"https://arcticdata.io/catalog/view/doi:10.18739/A2456D"
"doi:10.18739/A24585",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A24585"
"doi:10.18739/A2461V",15,172,57,"https://arcticdata.io/catalog/view/doi:10.18739/A2461V"
"doi:10.18739/A2465C",80,15,133,"https://arcticdata.io/catalog/view/doi:10.18739/A2465C"
"doi:10.18739/A2466R",38,16,235,"https://arcticdata.io/catalog/view/doi:10.18739/A2466R"
"doi:10.18739/A24674",97,5,51,"https://arcticdata.io/catalog/view/doi:10.18739/A24674"
"doi:10.18739/A2469W",5,169,18,"https://arcticdata.io/catalog/view/doi:10.18739/A2469W"
"doi:10.18739/A2482X",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2482X"
"doi:10.18739/A24839",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A24839"
"doi:10.18739/A2484P",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2484P"
"doi:10.18739/A2487T",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2487T"
"doi:10.18739/A24886",92,169,37,"https://arcticdata.io/catalog/view/doi:10.18739/A24886"
"doi:10.18739/A24928",76,19,165,"https://arcticdata.io/catalog/view/doi:10.18739/A24928"
"doi:10.18739/A24941",28,170,59,"https://arcticdata.io/catalog/view/doi:10.18739/A24941"
"doi:10.18739/A2495D",25,59,245,"https://arcticdata.io/catalog/view/doi:10.18739/A2495D"
"doi:10.18739/A24B2X46G",109,8,62,"https://arcticdata.io/catalog/view/doi:10.18739/A24B2X46G"
"doi:10.18739/A24B8W",8,60,132,"https://arcticdata.io/catalog/view/doi:10.18739/A24B8W"
"doi:10.18739/A24C06",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A24C06"
"doi:10.18739/A24C1K",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A24C1K"
"doi:10.18739/A24C2Z",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A24C2Z"
"doi:10.18739/A24C3B",18,167,24,"https://arcticdata.io/catalog/view/doi:10.18739/A24C3B"
"doi:10.18739/A24C9M",7,69,91,"https://arcticdata.io/catalog/view/doi:10.18739/A24C9M"
"doi:10.18739/A24D0J",3,20,106,"https://arcticdata.io/catalog/view/doi:10.18739/A24D0J"
"doi:10.18739/A24D29",2,21,125,"https://arcticdata.io/catalog/view/doi:10.18739/A24D29"
"doi:10.18739/A24D3P",28,170,59,"https://arcticdata.io/catalog/view/doi:10.18739/A24D3P"
"doi:10.18739/A24D42",1,81,191,"https://arcticdata.io/catalog/view/doi:10.18739/A24D42"
"doi:10.18739/A24F1MH6B",19,170,42,"https://arcticdata.io/catalog/view/doi:10.18739/A24F1MH6B"
"doi:10.18739/A24F1MH9S",109,8,62,"https://arcticdata.io/catalog/view/doi:10.18739/A24F1MH9S"
"doi:10.18739/A24F8X",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A24F8X"
"doi:10.18739/A24G20",12,58,167,"https://arcticdata.io/catalog/view/doi:10.18739/A24G20"
"doi:10.18739/A24G3C",89,172,15,"https://arcticdata.io/catalog/view/doi:10.18739/A24G3C"
"doi:10.18739/A24G4R",44,171,52,"https://arcticdata.io/catalog/view/doi:10.18739/A24G4R"
"doi:10.18739/A24G6H",53,22,244,"https://arcticdata.io/catalog/view/doi:10.18739/A24G6H"
"doi:10.18739/A24G7W",7,25,115,"https://arcticdata.io/catalog/view/doi:10.18739/A24G7W"
"doi:10.18739/A24G88",53,23,113,"https://arcticdata.io/catalog/view/doi:10.18739/A24G88"
"doi:10.18739/A24H1Z",4,82,241,"https://arcticdata.io/catalog/view/doi:10.18739/A24H1Z"
"doi:10.18739/A24J66",20,5,51,"https://arcticdata.io/catalog/view/doi:10.18739/A24J66"
"doi:10.18739/A24J8Z",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A24J8Z"
"doi:10.18739/A24J9B",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A24J9B"
"doi:10.18739/A24K08",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A24K08"
"doi:10.18739/A24K6J",53,23,113,"https://arcticdata.io/catalog/view/doi:10.18739/A24K6J"
"doi:10.18739/A24M10",14,170,74,"https://arcticdata.io/catalog/view/doi:10.18739/A24M10"
"doi:10.18739/A24M9196C",3,65,86,"https://arcticdata.io/catalog/view/doi:10.18739/A24M9196C"
"doi:10.18739/A24N7M",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A24N7M"
"doi:10.18739/A24N80",2,83,247,"https://arcticdata.io/catalog/view/doi:10.18739/A24N80"
"doi:10.18739/A24N9C",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A24N9C"
"doi:10.18739/A24P22",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A24P22"
"doi:10.18739/A24P4T",26,4,225,"https://arcticdata.io/catalog/view/doi:10.18739/A24P4T"
"doi:10.18739/A24P9Q",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A24P9Q"
"doi:10.18739/A24Q7QP5C",33,170,25,"https://arcticdata.io/catalog/view/doi:10.18739/A24Q7QP5C"
"doi:10.18739/A24Q7QP6V",1,84,195,"https://arcticdata.io/catalog/view/doi:10.18739/A24Q7QP6V"
"doi:10.18739/A24Q7QP7B",97,5,51,"https://arcticdata.io/catalog/view/doi:10.18739/A24Q7QP7B"
"doi:10.18739/A24R7N",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A24R7N"
"doi:10.18739/A24R81",12,31,229,"https://arcticdata.io/catalog/view/doi:10.18739/A24R81"
"doi:10.18739/A24S0B",19,9,138,"https://arcticdata.io/catalog/view/doi:10.18739/A24S0B"
"doi:10.18739/A24S4V",24,32,249,"https://arcticdata.io/catalog/view/doi:10.18739/A24S4V"
"doi:10.18739/A24S70",76,19,165,"https://arcticdata.io/catalog/view/doi:10.18739/A24S70"
"doi:10.18739/A24S9R",80,15,133,"https://arcticdata.io/catalog/view/doi:10.18739/A24S9R"
"doi:10.18739/A24V7P",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A24V7P"
"doi:10.18739/A24V82",30,33,119,"https://arcticdata.io/catalog/view/doi:10.18739/A24V82"
"doi:10.18739/A24W3H",2,85,112,"https://arcticdata.io/catalog/view/doi:10.18739/A24W3H"
"doi:10.18739/A24W6N",95,169,37,"https://arcticdata.io/catalog/view/doi:10.18739/A24W6N"
"doi:10.18739/A24W71",76,19,165,"https://arcticdata.io/catalog/view/doi:10.18739/A24W71"
"doi:10.18739/A24W8D",32,170,25,"https://arcticdata.io/catalog/view/doi:10.18739/A24W8D"
"doi:10.18739/A24X0Q",21,28,237,"https://arcticdata.io/catalog/view/doi:10.18739/A24X0Q"
"doi:10.18739/A24X54G11",9,12,127,"https://arcticdata.io/catalog/view/doi:10.18739/A24X54G11"
"doi:10.18739/A24X54G30",44,171,52,"https://arcticdata.io/catalog/view/doi:10.18739/A24X54G30"
"doi:10.18739/A24Z4K",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A24Z4K"
"doi:10.18739/A24Z5Z",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A24Z5Z"
"doi:10.18739/A2500Q",19,3,26,"https://arcticdata.io/catalog/view/doi:10.18739/A2500Q"
"doi:10.18739/A2505M",4,44,99,"https://arcticdata.io/catalog/view/doi:10.18739/A2505M"
"doi:10.18739/A2507C",80,15,133,"https://arcticdata.io/catalog/view/doi:10.18739/A2507C"
"doi:10.18739/A2508R",22,170,42,"https://arcticdata.io/catalog/view/doi:10.18739/A2508R"
"doi:10.18739/A25225",11,10,238,"https://arcticdata.io/catalog/view/doi:10.18739/A25225"
"doi:10.18739/A2523J",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2523J"
"doi:10.18739/A2524X",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2524X"
"doi:10.18739/A25259",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A25259"
"doi:10.18739/A2529T",27,13,1,"https://arcticdata.io/catalog/view/doi:10.18739/A2529T"
"doi:10.18739/A2530R",92,169,37,"https://arcticdata.io/catalog/view/doi:10.18739/A2530R"
"doi:10.18739/A25314",5,86,234,"https://arcticdata.io/catalog/view/doi:10.18739/A25314"
"doi:10.18739/A25348",45,13,1,"https://arcticdata.io/catalog/view/doi:10.18739/A25348"
"doi:10.18739/A25361",80,15,133,"https://arcticdata.io/catalog/view/doi:10.18739/A25361"
"doi:10.18739/A2537D",38,16,235,"https://arcticdata.io/catalog/view/doi:10.18739/A2537D"
"doi:10.18739/A2553K",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2553K"
"doi:10.18739/A25573",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A25573"
"doi:10.18739/A2558G",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2558G"
"doi:10.18739/A2562J",76,19,165,"https://arcticdata.io/catalog/view/doi:10.18739/A2562J"
"doi:10.18739/A2565P",38,16,235,"https://arcticdata.io/catalog/view/doi:10.18739/A2565P"
"doi:10.18739/A25717N3C",12,58,167,"https://arcticdata.io/catalog/view/doi:10.18739/A25717N3C"
"doi:10.18739/A2579J",33,170,35,"https://arcticdata.io/catalog/view/doi:10.18739/A2579J"
"doi:10.18739/A2580G",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A2580G"
"doi:10.18739/A2581V",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A2581V"
"doi:10.18739/A25827",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A25827"
"doi:10.18739/A2588H",53,22,244,"https://arcticdata.io/catalog/view/doi:10.18739/A2588H"
"doi:10.18739/A2592K",17,167,24,"https://arcticdata.io/catalog/view/doi:10.18739/A2592K"
"doi:10.18739/A2594B",80,15,133,"https://arcticdata.io/catalog/view/doi:10.18739/A2594B"
"doi:10.18739/A2595Q",97,5,51,"https://arcticdata.io/catalog/view/doi:10.18739/A2595Q"
"doi:10.18739/A2599Z146",7,79,151,"https://arcticdata.io/catalog/view/doi:10.18739/A2599Z146"
"doi:10.18739/A2599Z165",109,8,62,"https://arcticdata.io/catalog/view/doi:10.18739/A2599Z165"
"doi:10.18739/A2599Z17N",6,42,66,"https://arcticdata.io/catalog/view/doi:10.18739/A2599Z17N"
"doi:10.18739/A25C1W",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A25C1W"
"doi:10.18739/A25C28",30,33,119,"https://arcticdata.io/catalog/view/doi:10.18739/A25C28"
"doi:10.18739/A25C3N",3,74,9,"https://arcticdata.io/catalog/view/doi:10.18739/A25C3N"
"doi:10.18739/A25C41",8,43,246,"https://arcticdata.io/catalog/view/doi:10.18739/A25C41"
"doi:10.18739/A25C5D",19,38,109,"https://arcticdata.io/catalog/view/doi:10.18739/A25C5D"
"doi:10.18739/A25C6S",1,87,153,"https://arcticdata.io/catalog/view/doi:10.18739/A25C6S"
"doi:10.18739/A25C75",53,22,244,"https://arcticdata.io/catalog/view/doi:10.18739/A25C75"
"doi:10.18739/A25D30",28,170,59,"https://arcticdata.io/catalog/view/doi:10.18739/A25D30"
"doi:10.18739/A25D4C",14,64,232,"https://arcticdata.io/catalog/view/doi:10.18739/A25D4C"
"doi:10.18739/A25D8ND61",5,41,75,"https://arcticdata.io/catalog/view/doi:10.18739/A25D8ND61"
"doi:10.18739/A25F87",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A25F87"
"doi:10.18739/A25F9M",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A25F9M"
"doi:10.18739/A25G29",7,35,100,"https://arcticdata.io/catalog/view/doi:10.18739/A25G29"
"doi:10.18739/A25G42",20,45,105,"https://arcticdata.io/catalog/view/doi:10.18739/A25G42"
"doi:10.18739/A25G5F",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A25G5F"
"doi:10.18739/A25H0W",20,45,105,"https://arcticdata.io/catalog/view/doi:10.18739/A25H0W"
"doi:10.18739/A25H18",3,173,55,"https://arcticdata.io/catalog/view/doi:10.18739/A25H18"
"doi:10.18739/A25H31",25,59,245,"https://arcticdata.io/catalog/view/doi:10.18739/A25H31"
"doi:10.18739/A25H7BS9B",45,13,1,"https://arcticdata.io/catalog/view/doi:10.18739/A25H7BS9B"
"doi:10.18739/A25H7BT2D",6,3,26,"https://arcticdata.io/catalog/view/doi:10.18739/A25H7BT2D"
"doi:10.18739/A25J7W",11,170,73,"https://arcticdata.io/catalog/view/doi:10.18739/A25J7W"
"doi:10.18739/A25J88",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A25J88"
"doi:10.18739/A25J9N",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A25J9N"
"doi:10.18739/A25K0K",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A25K0K"
"doi:10.18739/A25K1Z",30,33,119,"https://arcticdata.io/catalog/view/doi:10.18739/A25K1Z"
"doi:10.18739/A25K8M",45,13,1,"https://arcticdata.io/catalog/view/doi:10.18739/A25K8M"
"doi:10.18739/A25M0X",14,88,80,"https://arcticdata.io/catalog/view/doi:10.18739/A25M0X"
"doi:10.18739/A25M62654",109,8,62,"https://arcticdata.io/catalog/view/doi:10.18739/A25M62654"
"doi:10.18739/A25N4S",109,5,51,"https://arcticdata.io/catalog/view/doi:10.18739/A25N4S"
"doi:10.18739/A25N89",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A25N89"
"doi:10.18739/A25N9P",30,33,119,"https://arcticdata.io/catalog/view/doi:10.18739/A25N9P"
"doi:10.18739/A25P0M",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A25P0M"
"doi:10.18739/A25P10",1,37,226,"https://arcticdata.io/catalog/view/doi:10.18739/A25P10"
"doi:10.18739/A25P3R",44,171,52,"https://arcticdata.io/catalog/view/doi:10.18739/A25P3R"
"doi:10.18739/A25P5H",26,4,225,"https://arcticdata.io/catalog/view/doi:10.18739/A25P5H"
"doi:10.18739/A25P8N",5,47,160,"https://arcticdata.io/catalog/view/doi:10.18739/A25P8N"
"doi:10.18739/A25Q1B",97,5,51,"https://arcticdata.io/catalog/view/doi:10.18739/A25Q1B"
"doi:10.18739/A25Q4RK5M",7,89,233,"https://arcticdata.io/catalog/view/doi:10.18739/A25Q4RK5M"
"doi:10.18739/A25Q4RK7K",109,8,62,"https://arcticdata.io/catalog/view/doi:10.18739/A25Q4RK7K"
"doi:10.18739/A25R6K",3,48,197,"https://arcticdata.io/catalog/view/doi:10.18739/A25R6K"
"doi:10.18739/A25S0N",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A25S0N"
"doi:10.18739/A25S3S",24,32,249,"https://arcticdata.io/catalog/view/doi:10.18739/A25S3S"
"doi:10.18739/A25S92",80,15,133,"https://arcticdata.io/catalog/view/doi:10.18739/A25S92"
"doi:10.18739/A25T3FZ8X",25,170,31,"https://arcticdata.io/catalog/view/doi:10.18739/A25T3FZ8X"
"doi:10.18739/A25T3FZ9D",97,5,51,"https://arcticdata.io/catalog/view/doi:10.18739/A25T3FZ9D"
"doi:10.18739/A25V57",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A25V57"
"doi:10.18739/A25V6M",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A25V6M"
"doi:10.18739/A25V70",331,11,82,"https://arcticdata.io/catalog/view/doi:10.18739/A25V70"
"doi:10.18739/A25W0P",19,38,109,"https://arcticdata.io/catalog/view/doi:10.18739/A25W0P"
"doi:10.18739/A25W12",27,13,1,"https://arcticdata.io/catalog/view/doi:10.18739/A25W12"
"doi:10.18739/A25W46",7,69,91,"https://arcticdata.io/catalog/view/doi:10.18739/A25W46"
"doi:10.18739/A25W5K",32,170,25,"https://arcticdata.io/catalog/view/doi:10.18739/A25W5K"
"doi:10.18739/A25W7B",2,90,150,"https://arcticdata.io/catalog/view/doi:10.18739/A25W7B"
"doi:10.18739/A25W8Q",80,15,133,"https://arcticdata.io/catalog/view/doi:10.18739/A25W8Q"
"doi:10.18739/A25X25C4Q",109,8,62,"https://arcticdata.io/catalog/view/doi:10.18739/A25X25C4Q"
"doi:10.18739/A25Z4W",315,6,43,"https://arcticdata.io/catalog/view/doi:10.18739/A25Z4W"
"doi:10.18739/A25Z9S",14,29,17,"https://arcticdata.io/catalog/view/doi:10.18739/A25Z9S"
"doi:10.18739/A2601D",4,170,107,"https://arcticdata.io/catalog/view/doi:10.18739/A2601D"
"doi:10.18739/A26035",34,170,25,"https://arcticdata.io/catalog/view/doi:10.18739/A26035"
"doi:10.18739/A2607P",12,8,157,"https://arcticdata.io/catalog/view/doi:10.18739/A2607P"
"doi:10.18739/A2610VR4H",16,170,76,"https://arcticdata.io/catalog/view/doi:10.18739/A2610VR4H"
"doi:10.18739/A2610VR7Z",6,91,220,"https://arcticdata.io/catalog/view/doi:10.18739/A2610VR7Z"
