"ID","degree","eigen_clust","walk_clust","LastName","ORCID"
"6bf431a9-de3b-4407-b988-a90b4de364c8",5,185,321,"Lovecraft",""
"6bf9cccd-b401-48b8-abf1-67d3120b5d1c",1,179,327,"Tweedie",""
"6c13b2e4-e114-4405-b46d-714a7fa27033",4,1,24,"Post",""
"6c1f49f3-44a4-4a1a-ac5c-f368f333c17a",2,75,227,"Okkonen",""
"6c2a64ae-25c8-4162-9372-f69b58fdb77f",6,217,209,"Damoulas",""
"6c3c325b-b1ce-40c9-861d-f3a3263dcb55",2,3,46,"Collier",""
"6c4b71b3-2982-435c-8f9d-36c39bd1dd6d",2,289,29,"Kerby",""
"6c4fea43-360c-4419-8f48-85106aac931b",22,283,6,"Kasischke",""
"6c5304c2-2fc1-4adf-831e-744ac5c7e36a",4,1,24,"Post",""
"6c5b5c21-d1b5-4c3e-96ad-f9f294a59f0a",4,161,47,"Pajela",""
"6cc8267f-0c3b-40de-b1f1-24bb23bfe29b",1,171,77,"Jennings",""
"6cf23da9-245b-4c98-a06e-71c03fbc4e8d",8,87,210,"D'Arrigo",""
"6d13ef37-b61c-499e-9208-5c54be7cd241",10,3,2,"Overland",""
"6d1d6de3-3fdd-4624-9461-1ef71d3bd877",1,106,170,"Catania",""
"6d1f2fe1-330e-4e30-a75c-90bb47e1f0d6",4,3,28,"Johnson",""
"6d257a3c-165c-4c98-9e2d-07aa00b7e445",3,21,10,"Seo",""
"6d291361-8ca4-4b79-964d-e2bd2c509e17",5,174,90,"Budge",""
"6d3e1ca3-c911-4bab-8b43-a6c92276c1e2",8,286,6,"Melillo",""
"6d4270e4-e2b0-4ad8-9982-a814a6845772",22,283,6,"Jia",""
"6d60678d-56a5-4e49-91a8-c35510c61dcf",4,1,24,"Post",""
"6d624f78-e96a-4f96-8b61-e0a25d9670c6",2,118,164,"Dunton",""
"6d7cd633-3b7a-4a60-a0c4-2926fd3ad429",3,289,16,"Sharp",""
"6da75ea8-652d-4504-be92-32e2045a7ef2",2,276,83,"Reese",""
"6db4d8f2-5bf3-4ffd-8b78-e24b5a8b8de6",4,1,24,"Hauer",""
"6dcc96e2-a501-4e09-ba94-5e09c0080a69",1,289,35,"Mayewski",""
"6ded7e0a-f3f6-4c72-abf3-1e2c749cfd2d",4,1,24,"Post",""
"6dff06c7-9df5-4cae-a757-c9ee37a1c9a9",2,225,221,"Hall",""
"6e143a2b-884f-405a-b8ae-fb9e716c9b1d",17,62,7,"Beaudreault",""
"6e21d25f-b35c-47e9-8458-2ebed7aa7e87",1,169,91,"Frederick",""
"6e2f3311-7003-477d-80e5-9f5f547b2581",2,289,25,"Yunker",""
"6e58bf82-6831-4e5a-8e8f-b4c8df608afc",6,283,6,"Anderson",""
"6e953f0b-c063-4046-bbce-1ee3a283f72c",1,203,295,"Bowman",""
"6ece69ec-6abb-496f-ba4c-22a54abfd067",10,21,10,"Ferris","https://orcid.org/0000-0003-2336-6163"
"6ef5380e-441a-4195-816e-031fe435f4ca",50,283,6,"Fahnestock",""
"6f1968b0-4c0e-4754-ab74-e8d0eb3f11da",4,1,24,"Hauer",""
"6f2155ad-12e2-49ab-9fec-bd327b0ec083",1,183,310,"Jahren",""
"6f3fe32e-bced-4683-be49-366aabeee1ab",1,37,74,"May","https://orcid.org/0000-0002-5622-9002"
"6f490fd8-7c43-4910-bbdb-8c29075b6225",7,289,32,"Spies",""
"6f59b808-6745-4876-82d0-357f68a63051",2,289,25,"Yunker",""
"6f64fa37-4769-443d-9641-32c456713375",4,1,24,"Hauer",""
"6f6fbba3-db25-4d82-ad73-51915368e211",1,32,103,"Tweedie",""
"6f8e7b3f-1504-4d81-a0ee-ee74698b3d23",44,283,6,"Karelin",""
"6fa099da-bc1e-4ec0-8efa-c8798ef065a2",4,1,24,"Post",""
"6fc77151-31cb-4409-a78e-34108bd98962",4,1,24,"Post",""
"6fc95187-c4a6-4773-8cbf-33632486fda8",1,165,97,"Tweedie",""
"6ff70c95-3b5e-47dd-b1c3-3052c2525eb6",1,255,186,"Lachniet",""
"701d237a-0b41-40fc-88d3-45e6d45adcc9",1,243,288,"Oberbauer",""
"701f7fa6-8a2a-4d0d-b6b4-1960c13c0b47",3,163,54,"Matsuoka","https://orcid.org/0000-0002-3587-3405"
"7034165a-346b-488e-b1da-4836bf8568c2",4,1,24,"Post",""
"7040709a-5428-4d83-af62-b51ca3d0a4ac",4,1,24,"Hauer",""
"705cae76-aada-4820-a00b-0fdab95d607e",1,169,91,"Bernhard",""
"708f410f-9e60-48f0-985f-189d99dfa889",4,1,24,"Hauer",""
"709fc48f-1109-45f9-b3ad-25a06f3d651c",12,285,3,"Liljedahl","https://orcid.org/0000-0001-7114-6443"
"70ac7717-3787-4245-ba73-fab74da64dd4",15,285,3,"Cable",""
"70def88f-30d2-43d0-aafb-1b2a9a5880c8",1,155,76,"Polyak","https://orcid.org/0000-0002-9633-5352"
"70e6e11a-9efd-4e49-b89e-c0a24849ce67",3,3,2,"Anderson",""
"70fb5c3d-d308-4874-abb9-a3d481e05ec3",11,285,3,"McKay",""
"71066fcd-b27f-4043-b2e6-8e4eb5602206",6,200,172,"Machmuller",""
"714236be-892b-476c-8c67-6bd7753d5888",4,1,24,"Hauer",""
"714f14b8-84fd-4f95-b42e-4d9675ee338f",2,283,6,"Jacobson",""
"715a55d3-db89-4d77-b225-03cff380e8f5",4,283,1,"Herzfeld",""
"71784efd-6c60-4310-be04-effbbca17332",3,143,144,"Deming",""
"718aa686-81b7-4a03-ad0e-b276ac069885",3,289,8,"Holsman",""
"71cf2c02-44ea-4f12-8778-491ac54f0f23",10,286,6,"Sauf",""
"71e798da-33ff-42a9-875b-5c6c2b11b186",5,289,69,"Wiedensohler",""
"71f60a83-78f8-4f8a-a648-bd919adfb696",1,253,222,"Barker",""
"72287418-e6a8-4798-83dc-d88903ec48db",2,289,6,"Anisimov",""
"72400571-12d3-4ade-a60d-4f23d27ae1b9",3,241,270,"Wollheim",""
"72413bc8-3bc1-456b-b296-f48df6ec366a",1,124,178,"Montgomery","https://orcid.org/0000-0001-7286-2329"
"724739b7-84f6-4aa7-b90b-96976da792a3",2,172,26,"Torres",""
"725716c1-6f38-4d48-aa56-054cc29f29f3",13,269,318,"Gleason",""
"725af0cd-cb45-4b5e-a780-c40da4730d43",4,3,28,"Melling",""
"7274ea03-3e41-4874-aea9-306640f9c3d1",4,1,24,"Post",""
"72892d11-f8e4-474d-be03-cff252bc11cf",1,287,20,"Kholodov",""
"729512ed-01b2-4a52-a405-773af42ee329",4,1,24,"Hauer",""
"72bd8402-946d-4fa3-9021-4c23a3c7e7fc",4,1,24,"Post",""
"72d69eb3-2bdd-4f06-a28a-8f8c553e23c1",4,283,6,"Edwards",""
"72d7f31a-5375-4e7b-b782-7186fbb4ca64",1,80,203,"Grohe",""
"72ddb1f6-4a87-43f5-a78f-ca03fa8a3718",2,289,1,"Armstrong",""
"72e1c53b-f528-4365-80c2-fe3c877d97d1",3,289,78,"Suydam",""
"72fffaa8-d92f-401a-841d-c5d2794bf7da",4,1,24,"Post",""
"733168ee-d733-45de-b434-aebbb0450261",1,149,197,"Naito",""
"734142b1-e424-48e3-a787-c05b12f278c2",3,22,21,"O’Neill",""
"7359ff5f-c6dc-4bd4-b04e-afecc28faccc",2,1,24,"Pfeffer",""
"7374a591-cab8-4089-a878-eeb56db59361",4,3,5,"Nechaev",""
"739ffa40-7fa2-4597-908a-71e5fb304dc2",1,283,6,"Barry",""
"73d50b28-b6a8-4ac0-b75e-9a4b5b79963a",4,1,24,"Post",""
"73e36c3a-b754-4e4e-82dc-f7c2863261b1",1,289,30,"Laundre",""
"7400b2e2-8bcd-4aa8-9624-cfb42262d003",5,207,190,"Poulain","https://orcid.org/0000-0002-0488-3993"
"7425c19a-8b64-44d8-8a50-842e291a805a",2,289,29,"Wilmers",""
"74270fc0-303d-48a5-9275-c5442e8a81a4",3,265,43,"Knowlton",""
"74307278-43ce-42da-90dc-e958752ff72a",1,163,54,"Conway","https://orcid.org/0000-0003-4634-3474"
"746cbe3e-4fcf-42fb-9787-2ab3e0ff577e",1,93,179,"Tweedie",""
"748d2209-528e-4f52-9939-62593348105c",2,287,20,"Loranty",""
"74b5428f-29fa-4fef-9e90-3dcd575bd227",5,272,70,"Melovidov",""
"74beb9a8-ddaa-4613-b42a-f1fe07989a9a",4,1,24,"Post",""
"74c1f25a-a26a-4e21-a455-b027e2944ae4",2,10,272,"David J Tanner",""
"74c7aa0b-cdef-4aac-a929-9e538720d490",13,249,250,"Kirk",""
"74c8162c-f146-4dc4-a757-e3e667ee39a0",2,289,25,"Macdonald",""
"74d65a97-e045-4c1f-b591-a8a608a79d55",4,1,24,"Hauer",""
"74ef2629-b7e3-4cf4-bc79-ccaa4139afe2",4,1,24,"Post",""
"7516bf79-27fe-42d0-9162-c5b4d4c4bf2f",7,289,81,"Wang",""
"7537658c-d230-4d8a-822c-1d043eef5ce9",2,289,39,"Casas",""
"755146a0-33c7-407c-b2da-cf7be676d916",2,62,7,"Schas",""
"759e6bb0-9d9c-4390-9e88-d4f21898044c",6,283,6,"Anderson",""
"75c187c5-fe35-418e-a98c-9e7fa0a1c3b1",13,289,1,"Lammers",""
"76025d6d-e021-4e43-baee-291bf61846c0",4,1,24,"Post",""
"7631c9d1-9b7f-4c99-b6d1-51db0781729e",4,1,24,"Post",""
"7638b09a-0583-4116-83a7-22cec681a98d",50,283,6,"Tipenko",""
"76402faf-3fdb-43a2-910d-5f263f429783",13,269,318,"Raborn",""
"7643bb2e-749b-41f4-823b-802c55933fa9",8,285,3,"Panda","https://orcid.org/0000-0003-1990-9479"
"766c6ac1-0204-4b08-939c-305c4ef270fc",2,211,198,"Wollheim",""
"76d39670-910b-4d04-8d48-af2a06250887",4,1,24,"Hauer",""
"76d7b269-4faa-43d3-9765-cc30559fa286",8,87,210,"Jacoby",""
"76f493e5-2a79-4d4f-aab6-f8c451bbf646",3,283,6,"Hiemstra",""
"7700bec9-fbe8-4bfa-be95-83bd1f41dc85",1,248,244,"Moran",""
"7771f116-0197-48fc-8202-8bf11a1ddf29",15,285,3,"Piper","https://orcid.org/0000-0001-6418-277X"
"77a2117d-3f05-4c3e-9dbc-f1ae82f78b46",6,286,6,"Kwiatkowski",""
"77a7ad63-f252-4875-81d1-3a793e9ac0f6",4,1,24,"Post",""
"77d3cd55-e5c9-4131-be01-e3bd7441af4a",4,1,24,"Post",""
"77f3c251-89f2-49de-a201-e677c0cc4311",10,289,6,"Bockheim",""
"78139545-e701-47d9-9f0a-0792b53621c7",2,289,25,"Macdonald",""
"7838f48e-9453-4acc-a2ba-301caabc0c98",4,38,13,"Daniels",""
"78480f82-ae80-4fa1-bb31-a31c9fd652f7",2,52,215,"Clark",""
"785f1806-5739-451f-a9fd-6ef38797b9bb",4,289,82,"Tedesco",""
"7871544c-9655-43fd-a133-434b391c0c8f",1,136,136,"Oberbauer",""
"78a08431-f95e-481d-b25f-66aac9029c15",4,1,24,"Post",""
"78b31758-4ca5-4a89-b82b-fcff6bafae68",7,62,7,"Cohen",""
"79038c26-15a0-445a-b1ec-ce782edd8562",4,1,24,"Hauer",""
"7910dfb7-8162-4f13-9475-9e6231050e22",8,87,210,"Hayles",""
"791d419d-3b12-4377-9436-e583267dfd6c",18,285,3,"Kholodov","https://orcid.org/0000-0002-7878-8008"
"793a2aa8-ff02-4619-aa1f-d4955f2ee745",4,283,6,"Osterkamp",""
"794c37cc-fd0f-405d-a5c7-bd9d29360122",4,1,24,"Hauer",""
"795dda49-8f3f-4004-b728-17c2fa304daa",3,161,47,"Powell",""
"7974319e-34a0-4861-a3d1-7a3eab0f786e",3,283,6,"Comiso",""
"79832e38-ba73-4bfb-98d2-1e6a5f59c876",1,180,334,"Christie","https://orcid.org/0000-0002-4124-0700"
"798d3a7d-0852-47c6-b249-1e8c8f143796",2,289,1,"Gilichinsky",""
"79c24bf2-acc7-4f29-9a2b-3f290129934e",2,286,6,"Pundsack",""
"79c505d5-2ae8-464f-b3c1-43e787b834c7",2,111,87,"Wollheim",""
"79d7b6fa-dce0-4760-81bb-8cc8f1fd020b",1,154,112,"Balser",""
"7a11bbe5-c5f1-4716-9ca2-8b04b52ff225",4,131,322,"Claffey",""
"7a2d51cf-a13b-488e-954a-6e02d310b920",4,1,24,"Hauer",""
"7a73cdfa-f199-4ca4-8701-13fb9b8a6257",1,144,130,"Walter","https://orcid.org/0000-0001-7127-9422"
"7a7df90f-aaec-43bf-8e31-1d916e55c151",8,259,165,"Vallarta",""
"7a87f971-f45b-4447-87af-3130da8538ac",1,150,120,"Healey",""
"7a9c31ce-22f0-46fe-a91d-8155dbe7cfd8",37,289,6,"Grebmeier","https://orcid.org/0000-0001-7624-3568"
"7ab53a65-5052-4110-a5cd-db674d653a31",4,1,24,"Post",""
"7ac27be9-c80c-4d27-812b-190f45cb1b11",3,289,6,"Lederer",""
"7ad03f57-a3ba-4005-ac6a-dd48b57d0c21",56,283,6,"Raynolds",""
"7aeaf889-36c3-462c-9f73-99ac85be0ccd",5,283,6,"Edwards",""
"7afbfa94-a4f6-4b34-8066-e2e4d7f34d04",4,1,24,"Hauer",""
"7b6b9f94-598a-45e3-bd8e-5ac73954ab6b",6,242,238,"Striegl",""
"7b813973-d488-4d12-ab22-c6d00a7b6c4c",3,289,16,"Welker",""
"7b8dee1f-9598-4044-ba14-9a9c8338a53e",6,283,6,"Edwards",""
"7bc2decc-2bc7-42a9-beaf-9de8fbba8aa3",1,45,293,"Zanotti",""
"7bd4e6a6-c137-493c-9d21-fe1cffa8a5de",4,1,24,"Post",""
"7bed6c93-063e-44f2-b905-f5d52d7de2fb",2,146,134,"Starr",""
"7bf23bd2-e53a-43d4-be48-89aeab8af424",1,76,55,"Petrenko",""
"7c148b96-2d15-41a3-8755-f5b30063ae78",4,1,24,"Hauer",""
"7c5f903c-acb4-46c5-87f2-5a4d70cf42a8",1,289,56,"Takizawa",""
"7c771f88-2f70-4fb8-9949-93e3d71f22ee",4,1,24,"Post",""
"7c8df0b7-556e-4ae9-b9bc-87dd7ed17b5c",2,289,25,"Macdonald",""
"7c9cece9-0d88-4563-9bd7-c6a05b31c4cb",4,1,24,"Post",""
"7ca16f1f-c991-4931-856d-e1717ca55bfb",4,1,24,"Post",""
"7cc2ae96-db40-40cb-858b-72b34e4ae83b",4,1,24,"Post",""
"7cf1643f-8d13-4292-9639-4a0894e8725b",4,1,24,"Hauer",""
"7cfa91ad-8526-4503-967e-4cbf151ac169",1,285,3,"Kholodov",""
"7d026beb-9763-4474-aabb-d15fa2fd5751",4,1,24,"Post",""
"7d0578e0-389f-4995-829b-c3c03ff1de37",10,285,3,"Yoshikawa",""
"7d263229-ef28-464c-ac9a-bb9db5a873ab",14,289,32,"Trefry",""
"7d83977c-308f-496c-9b67-4a248ecd23a8",4,1,24,"Hauer",""
"7dcaedd7-e9b8-43f8-9359-49ace5d10d5b",7,62,7,"Murthy",""
"7e0aeff0-d64f-4cf9-a79b-265ab0425f9b",4,1,24,"Hauer",""
"7e0cd6bd-2144-4a80-a6d3-7e6ec7e6b948",4,1,24,"Post",""
"7e28634f-e4bc-43ea-8154-73746faeb2a3",1,289,42,"York",""
"7e565116-42a4-47ae-bb84-2837b1df10bb",4,1,24,"Post",""
"7e5c4712-6826-4f28-888c-f72d58d94827",3,245,15,"Krupnik",""
"7e819d38-ecce-454a-b073-0c8563af5824",2,289,19,"Best",""
"7e8cbbdd-99d2-42bb-832d-2b57eb9e7f26",16,17,253,"Milburn",""
"7ea71c70-2737-42b6-81ec-aa84dc02f620",5,283,6,"Tweedie","https://orcid.org/0000-0002-3409-8881"
"7f126fcd-90c9-46a9-9a62-3828b0ed5c80",8,259,165,"MacDonnell",""
"7f16efe3-f0b0-4555-a110-abdba35d0979",4,289,36,"Doherty",""
"7f1b9005-2d85-4a4a-a644-54f8d851a5c1",1,136,136,"Tweedie",""
"7f374d7a-bb35-49c7-8741-9ec22a0422ea",3,157,199,"Carr",""
"7f3b9def-37fd-4c38-839e-748498feaaf9",4,1,24,"Post",""
"7f649c5f-5be5-40b3-9504-84a961013d0c",4,38,13,"Longo",""
"7f6736d6-a5e4-457d-bb23-b2dd5a184a2e",3,41,37,"Friel",""
"7f7686b5-8c06-4bbd-b0a6-6da6db71aa51",4,1,24,"Post",""
"7fa14558-084c-4928-a73b-1b72d9886425",3,245,15,"Labunski",""
"7fa31154-714c-4256-acbe-8b956c02934f",1,237,267,"Bond",""
"7faeb936-29fb-48dc-a9e1-21e14d5359aa",2,186,167,"Bowden",""
"7fbdd071-9cf7-4e66-a702-a3df8eaa4f6a",5,207,190,"St. Pierre","https://orcid.org/0000-0003-0981-920X"
"7fc1e345-3f9d-4c7d-8106-66e48317db33",4,1,24,"Hauer",""
"7fdcc118-35e4-4b6f-beb8-0fe066b39c67",7,62,7,"Van Dam",""
"80063d17-d5be-4b43-9c33-6c64414f8513",4,1,24,"Post",""
"8022621c-7ab1-4776-a224-8ed328e7e1c7",4,285,3,"Hasson","https://orcid.org/0000-0003-2351-8358"
"8036af54-d468-4b10-a122-fb7452f36c2e",4,1,24,"Hauer",""
"80384d82-658d-4cf8-bdb4-007aa81d8f12",1,55,34,"Grieman","https://orcid.org/0000-0001-9610-7141"
"80b853ec-c8ac-4595-b1a2-2a42e5c8122f",7,62,7,"Rauch",""
"80b9873b-8aac-460d-b19e-787808f2f846",2,289,25,"Macdonald",""
"80e9a23c-2116-486a-a7e0-930acc24c107",4,1,24,"Post",""
"811414c4-28a1-4a06-913a-f85a55884f27",6,67,261,"R. Pasteris",""
"8132ddfd-bfd3-47cb-8dad-ff26d7550608",16,286,6,"Randerson",""
"813f389f-724f-4291-8522-9405acc61868",8,286,6,"Meier",""
"81416cdc-cc54-4452-b839-ada08a1bd10a",4,1,24,"Hauer",""
"8146967b-805d-4c85-9664-f4a2f85c26de",4,1,24,"Post",""
"81555109-461d-42f3-842d-43baaacce405",5,40,85,"Garrett",""
"81717433-2b98-418e-924b-68caeae04729",4,1,24,"Hauer",""
"819ed3de-831f-48fd-ada1-05862cc61706",3,289,1,"Oelke",""
"81c58571-f81c-4d38-9809-49a8ebe8d029",2,261,161,"Crawford",""
"81fda32b-2e86-45b0-90b8-369299c9657a",13,269,318,"Goodman",""
"8284fcb0-bac6-4308-8ff9-fb633e9425aa",4,1,24,"Post",""
"82e4ea82-22b6-454c-b97f-3c397c9c84a6",1,154,112,"Jorgenson",""
"82e599db-9540-4105-b7bd-00d1a6773b55",52,283,6,"Olsson",""
"82e8b6f6-3bb4-4f44-b0e4-0148b27fab7c",4,1,24,"Hauer",""
"8300f3c6-485a-48ec-b214-877620fbf926",4,1,24,"Post",""
"8313c842-e452-4a8c-a906-e83bf942fcd6",4,1,24,"Post",""
"8331029a-3090-4460-a32d-77076ae018af",2,289,1,"Frauenfeld",""
"83481c31-16c6-4d94-9740-369aae421274",4,1,24,"Post",""
"83648b7a-b508-48bc-a04d-f02310ac99b1",4,1,24,"Post",""
"839f67d9-f23b-494a-8c7d-68cf58412273",13,249,250,"Schudel",""
"83af13b6-36ea-45b3-93ce-d277515a79a0",1,130,205,"Oberbauer",""
"83b6b92e-e458-426e-80c0-db70d19866a0",8,283,6,"Munroe",""
"83d1ac8d-cc0d-4263-bba4-5fd71452100c",2,289,62,"Stanton",""
"83d4dafd-aae0-4b91-ad34-c0200ddfbce8",5,202,177,"Gradinger",""
"842211b8-4cc9-4296-b26e-e9ba8ae23439",3,264,152,"Hamilton",""
"84691445-b968-4cb8-9595-3d7aec3ffcbd",4,1,24,"Hauer",""
"84b4e61c-83c3-49e5-84c5-c43fa4526811",31,283,6,"Riedel",""
"84fcabf9-3abf-4149-8a17-356b45e5ae84",4,1,24,"Post",""
"85088c2a-0fc9-48cc-bcb7-5ddce0ec0bda",4,1,24,"Post",""
"852b1d80-b2f3-4c72-b2f4-85914468cc9e",7,173,324,"Fukamachi",""
"853627a1-9c84-4922-a65f-9e07fcd2bf74",2,123,150,"Leffler",""
"853f6a07-6896-4073-b099-6c8a48f6340e",2,289,68,"Irons",""
"856398b1-ee47-4045-bb49-aa3759110efb",4,1,24,"Post",""
"856bc27e-c464-4011-98e4-8664581d0dc4",1,223,275,"Lanctot","https://orcid.org/0000-0001-9873-0199"
"857e9048-ffb3-438c-9d48-d0c9f2c8c4ff",3,283,6,"Simpson",""
"85c17a34-fd16-4111-be21-859d391d92ec",10,3,6,"Matrai","https://orcid.org/0000-0003-1656-5519"
"85c9c185-d1c5-46d2-b86d-a539afce282e",3,50,202,"Welker",""
"85e3f493-2dfe-4827-add2-02836374ad97",6,116,259,"Biswas",""
"85f14494-3de3-47a3-bf9b-7213dc92dd07",1,229,268,"Friedman",""
"85fa4d53-65b4-422d-81fe-7fe257d061df",4,289,82,"Alexander",""
"8652789e-aaab-4b68-b81a-b80acdfa2870",4,1,24,"Post",""
"866085f8-86be-4351-ac76-614154b0b632",3,241,270,"Bowden",""
"868ec0dc-ea50-42e6-a9d1-ce7124bc79c6",4,1,24,"Hauer",""
"86ab5e20-13ed-4561-88a9-ec2ea2a66b55",6,209,194,"Welker",""
"86f06c58-5dba-4091-8269-da5a1b95c5f3",3,245,15,"Labunski",""
"8701c683-2427-42d8-8f9d-234075ef84e0",3,289,79,"Uchiyama",""
"870666d2-b73e-46eb-a960-11b310a087e3",4,283,6,"Edwards",""
"870d5e05-4431-4163-9ed8-ed5ef1a6f81d",3,3,67,"Regli",""
"8734dc6f-6eb9-45f1-8832-1f49b6eb894d",4,1,24,"Hauer",""
"87455394-4c35-4a10-ad88-8b501398cdb2",4,1,24,"Post",""
"87594f51-0bf7-43ad-a213-18cabcf03cc1",1,35,309,"Epstein",""
"878673ef-f1d9-42de-9a2d-7f5e3d88c2e3",1,3,45,"Berchok",""
"8794504d-420b-4853-a0fd-19a41d0cf31e",2,289,25,"Macdonald",""
"879daddd-1559-460a-bfab-9d821ea08d42",23,3,2,"Steele",""
"87c14a2f-bb68-4b5d-a553-0efd08f4b295",4,1,24,"Post",""
"87d876e2-9e8a-4266-8e7f-8acb70435284",4,1,24,"Hauer",""
"87efdb2d-de16-4c75-8886-a662bbe193b8",4,1,24,"Post",""
"881144db-57db-42c8-8916-54ca2cb2f6b2",4,1,24,"Post",""
"8826983b-24ca-41e6-b532-229ba21f1101",6,242,238,"Peterson",""
"88585201-5061-45a2-a373-9431e8372af2",2,46,193,"Lanciki",""
"888df14e-9e8a-4de8-bd26-e367c893363f",4,1,24,"Hauer",""
"88ae4683-3613-456d-85a9-e42dc2736a6c",2,1,24,"Pettit",""
"88b2cc81-dbd6-4ff0-b541-c2299072e012",2,277,251,"Rember",""
"88d017b5-400a-4523-a18b-85f2809b70ee",2,30,17,"Kolpashchikov",""
"88dedc8b-50f1-44f4-a776-358d488bdd6f",16,17,253,"Raymond",""
"894ecf52-71f7-4d89-843c-c7fc0c7aa1b8",4,289,1,"Bohn",""
"89c0380a-0ab1-4683-9999-a6a9eee9234b",4,1,24,"Post",""
"8a1a7396-c2d1-43a8-94c3-424a283e2531",3,289,6,"Hamilton",""
"8a1a9bd7-49d0-42ee-a55a-4045a781e344",2,2,53,"Codispoti",""
"8a22f82f-66bd-4e5e-a85e-ed91d0d46dbf",1,45,293,"Carothers",""
"8a32d8d3-a4db-4fa2-8579-d86bb9a0293d",4,1,24,"Post",""
"8a481ee1-43d3-4e6a-8f01-ba2cd9cbcb15",3,238,224,"Durner",""
"8a507808-6bc4-44a0-a70b-219fa5475497",4,1,24,"Hauer",""
"8a9f2eb5-944c-4b0d-b5bd-6653fb785b97",6,11,235,"Werner",""
"8ac278db-e79b-4e28-b9c3-0a50a29e1ac5",2,3,6,"Laundre",""
"8acd21ba-1335-434a-b309-06ba9a6a5171",4,289,6,"Gallant",""
"8b065846-6500-4d68-8346-1d5e82a22d01",1,215,283,"Oberbauer",""
"8b1420e4-f1f5-4175-89c6-4ab878cc827b",4,283,6,"Munger",""
"8b19e12b-c521-4b18-aeaf-ab225e8e2757",13,269,318,"Holladay",""
"8b52f086-1001-4110-bada-bb0271565fb1",1,189,305,"Tweedie",""
"8b7994df-beaa-4a34-ae39-a39a29bee19d",1,29,104,"Bret-Harte",""
"8bc32a6e-75ea-4e1f-8d06-093abca71b2b",8,283,12,"Shur",""
"8bf12735-d616-403e-838b-ad9f5e8fa07a",4,1,24,"Hauer",""
"8bf8856d-90f5-4e93-862b-3504f0aa641f",4,1,24,"Post",""
"8c12445c-b9f8-4763-b6bd-046c75915d9e",4,1,24,"Hauer",""
"8c1e13f7-c418-4860-bde3-392b539be263",7,286,6,"Tank","https://orcid.org/0000-0002-5371-6577"
"8c3d40e8-9431-4a47-987e-348809990cec",6,3,6,"Davis",""
"8c40f0ba-6ee5-454d-ba5e-7a1e61b95fb2",7,257,158,"Foy",""
"8c490967-3a15-4544-95cd-8a408d841476",1,289,25,"Pleuthner",""
"8c574f92-07ef-4124-a50a-638297452a5f",2,289,12,"Jorgenson","https://orcid.org/0000-0002-9834-8851"
"8c73c234-6779-464e-8a36-f12be15fb094",5,272,70,"Zacharof",""
"8c83bcf3-b48e-4c72-95f1-0e523202b3fe",4,1,24,"Post",""
"8c9a8326-5b3c-4f79-ad68-ac3733ae88c1",14,289,32,"Dunton",""
"8cb37f44-1e51-458e-a94a-e543d0a63262",7,3,6,"Bahr",""
"8cbcb32e-188c-44a0-aee3-1e66ec08ac02",4,1,24,"Hauer",""
"8cbfcf1b-0ff2-4153-ac40-faec2288cc3c",5,283,6,"Manule",""
"8cfdedae-34bc-44c1-92c3-ada7169b4a51",2,277,251,"Wu",""
"8d16bab1-45b2-4ffc-8193-7bd3e9a2c3f0",2,172,26,"Fratantoni",""
"8d21b5d2-5155-4f76-bdae-5f072bb39ca4",2,94,145,"Post",""
"8d46429a-cb00-46ad-9c92-4c33a2e56667",5,283,6,"Edwards",""
"8d4de74b-7713-4b8a-b10c-336fd078c6d8",3,283,80,"Douglas",""
"8d4f5ef6-9bcd-4eeb-9f46-90b165bf7b9c",4,1,24,"Post",""
"8d78095d-5c06-40ec-90d1-a68f6300a090",5,289,6,"Vagle",""
"8d842cb6-9188-499f-90bf-55f4f856f55d",2,172,26,"Torres",""
"8d8f10d0-e6f0-47e8-ab90-cb91fa293058",1,8,262,"Healey",""
"8d9c3231-2069-48e4-895e-462261d9b4f8",3,289,8,"Greig",""
"8da8eaf4-f66d-48e1-8f4a-a8261668cc06",4,1,24,"Post",""
"8dc88763-9848-4c3d-b848-659303a27c56",4,1,24,"Post",""
"8de5cc89-0b4c-4188-a79d-1b78f87ba1e8",3,182,333,"Angenent",""
"8e08ad0b-c2b8-449b-b7e5-b113a21bb742",4,289,12,"Kanevskiy",""
"8e3c5826-7608-44f8-813b-899908b91ff9",1,204,291,"Csank","https://orcid.org/0000-0002-7001-4470"
"8e632929-2440-421b-aae6-0288cddd2b9e",8,289,4,"Friday",""
"8e6379a1-9915-404a-8e3d-6d73c0b0bb1f",2,108,157,"Lieb-Lappen",""
"8e779110-30fd-4488-a7ed-55f2f3d967a8",3,25,48,"DeMasters",""
"8e9de3ea-92e5-4b96-a962-e5d086a868b8",4,1,24,"Hauer",""
"8eabfdcb-1a93-49f3-9ccb-c0f8ae74a439",4,1,24,"Hauer",""
"8efd9f3e-92f1-49c8-a6d4-5ca11a16c593",2,3,2,"Wettlaufer",""
"8effaa84-8ec0-48d7-a8a6-65291d85c7cf",10,114,257,"Johnson",""
"8f2716d7-eec0-43a7-b66a-b9b83ed8eb5b",3,222,281,"Shaver",""
"8f284a34-770d-4a54-8a6c-1c39dc6bc916",1,220,279,"Oberbauer",""
"8f2eac4b-0658-41d5-8d39-7379191cab55",3,264,152,"Glidden",""
